Format Version,1.21,Take Name,testrit 2 21-4 ,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-21 11.47.01 AM,Total Frames in Take,741,Total Exported Frames,741,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
240,2.000000,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
241,2.008333,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
242,2.016667,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
243,2.025000,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
244,2.033333,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
245,2.041667,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
246,2.050000,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
247,2.058333,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
248,2.066667,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
249,2.075000,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
250,2.083333,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
251,2.091667,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
252,2.100000,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
253,2.108333,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
254,2.116667,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
255,2.125000,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
256,2.133333,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
257,2.141667,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
258,2.150000,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
259,2.158333,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
260,2.166667,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
261,2.175000,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
262,2.183333,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
263,2.191667,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
264,2.200000,0.020855,0.061661,-0.004757,-0.997868,-4.422018,0.115052,-0.088535,0.056294
265,2.208333,0.012391,0.071557,-0.007228,-0.997333,-4.212943,0.115943,-0.068281,0.001429
266,2.216667,0.007755,0.069999,-0.011151,-0.997455,-4.189096,0.116538,-0.066040,0.001427
267,2.225000,0.006975,0.072263,-0.010670,-0.997304,-4.165635,0.116655,-0.063588,0.001269
268,2.233333,0.006346,0.072641,-0.013632,-0.997245,-4.142268,0.116821,-0.060970,0.001369
269,2.241667,0.003143,0.074115,-0.013915,-0.997148,-4.118806,0.116751,-0.058062,0.001345
270,2.250000,0.010852,0.075166,-0.011211,-0.997049,-4.095193,0.116531,-0.055054,0.001418
271,2.258333,0.004170,0.076211,-0.012914,-0.996999,-4.071091,0.117099,-0.052275,0.001391
272,2.266667,0.005152,0.079120,-0.009121,-0.996810,-4.047179,0.117245,-0.049325,0.001259
273,2.275000,0.006778,0.077784,-0.012294,-0.996871,-4.023140,0.117605,-0.046624,0.001405
274,2.283333,0.003724,0.081580,-0.009575,-0.996614,-3.999432,0.117508,-0.043439,0.001248
275,2.291667,0.009727,0.082885,-0.007171,-0.996486,-3.975632,0.117119,-0.040230,0.001266
276,2.300000,0.001150,0.084610,-0.010294,-0.996360,-3.951358,0.117305,-0.037010,0.001221
277,2.308333,0.003208,0.085790,-0.008509,-0.996272,-3.927009,0.117475,-0.033786,0.001261
278,2.316667,0.010507,0.086694,-0.005000,-0.996167,-3.902749,0.117485,-0.030639,0.001337
279,2.325000,0.023073,0.083836,-0.036186,-0.995555,-3.878988,0.119554,-0.027803,0.009592
280,2.333333,-0.042317,0.097989,-0.012963,-0.994203,-3.852731,0.120801,-0.024916,0.010309
281,2.341667,0.006695,0.091348,-0.007653,-0.995767,-3.830596,0.117889,-0.020073,0.001196
282,2.350000,-0.001082,0.092304,-0.011670,-0.995662,-3.806362,0.117978,-0.016339,0.001121
283,2.358333,0.012103,0.093241,-0.007429,-0.995542,-3.782146,0.117433,-0.012775,0.009721
284,2.366667,0.006761,0.094011,-0.008301,-0.995514,-3.757362,0.117990,-0.009433,0.001229
285,2.375000,0.003309,0.095343,-0.009734,-0.995391,-3.732728,0.118505,-0.005808,0.001199
286,2.383333,0.001904,0.096116,-0.010229,-0.995316,-3.708397,0.118743,-0.001942,0.001149
287,2.391667,-0.017287,0.097448,-0.015788,-0.994965,-3.683446,0.119595,0.001719,0.002101
288,2.400000,0.004888,0.099030,-0.010737,-0.995015,-3.659696,0.118442,0.006335,0.001315
289,2.408333,-0.018382,0.099964,-0.014252,-0.994719,-3.634323,0.119524,0.009977,0.001863
290,2.416667,0.005513,0.100728,-0.006470,-0.994878,-3.609852,0.118587,0.014230,0.001181
291,2.425000,0.005574,0.102339,-0.006498,-0.994713,-3.585003,0.118825,0.018242,0.001213
292,2.433333,0.002797,0.102435,-0.008536,-0.994699,-3.560317,0.118944,0.022498,0.001273
293,2.441667,0.000279,0.106327,-0.005020,-0.994319,-3.535895,0.118783,0.027045,0.000827
294,2.450000,0.000712,0.108296,-0.005627,-0.994103,-3.511331,0.118648,0.031587,0.000898
295,2.458333,0.004609,0.107469,-0.003942,-0.994190,-3.486698,0.118479,0.035970,0.000933
296,2.466667,0.008876,0.109468,-0.004168,-0.993942,-3.461735,0.118401,0.040279,0.001145
297,2.475000,0.005817,0.110439,-0.007107,-0.993840,-3.436927,0.118502,0.044679,0.001206
298,2.483333,0.003862,0.110973,-0.006631,-0.993794,-3.412086,0.118510,0.049299,0.001169
299,2.491667,-0.000049,0.112985,-0.010421,-0.993542,-3.387385,0.118413,0.054252,0.001179
300,2.500000,0.000971,0.114958,-0.009898,-0.993321,-3.362457,0.118446,0.059134,0.001127
301,2.508333,0.002421,0.115120,-0.007417,-0.993321,-3.337277,0.118592,0.063886,0.001173
302,2.516667,0.001592,0.114219,-0.008327,-0.993419,-3.311862,0.118872,0.068485,0.001226
303,2.525000,0.002815,0.114833,-0.009482,-0.993336,-3.286860,0.119093,0.073322,0.001250
304,2.533333,0.004389,0.116047,-0.009963,-0.993184,-3.261954,0.119131,0.078367,0.001214
305,2.541667,0.004434,0.117147,-0.010012,-0.993054,-3.237095,0.119122,0.083589,0.001218
306,2.550000,0.001244,0.118100,-0.011051,-0.992939,-3.211911,0.119252,0.088729,0.001221
307,2.558333,-0.003576,0.117258,-0.013727,-0.993000,-3.186529,0.119685,0.093810,0.001237
308,2.566667,0.003108,0.118612,-0.010318,-0.992882,-3.161114,0.119914,0.099014,0.001212
309,2.575000,0.003986,0.119418,-0.010402,-0.992782,-3.135979,0.119981,0.104146,0.001227
310,2.583333,-0.000672,0.119673,-0.013524,-0.992721,-3.110879,0.119977,0.109635,0.001257
311,2.591667,0.001095,0.121527,-0.012553,-0.992508,-3.085657,0.120232,0.115139,0.001167
312,2.600000,0.003831,0.122103,-0.011156,-0.992447,-3.060157,0.120370,0.120353,0.001278
313,2.608333,-0.001169,0.121488,-0.013265,-0.992504,-3.034574,0.120948,0.125604,0.001185
314,2.616667,0.002381,0.122530,-0.014299,-0.992359,-3.009183,0.121058,0.130963,0.001256
315,2.625000,0.003675,0.123285,-0.013227,-0.992276,-2.983858,0.121263,0.136607,0.001278
316,2.633333,-0.000734,0.123504,-0.015051,-0.992230,-2.958506,0.121252,0.142366,0.001217
317,2.641667,-0.014324,0.124617,-0.019386,-0.991912,-2.932713,0.121919,0.148157,0.001357
318,2.650000,0.002129,0.125454,-0.011724,-0.992028,-2.907104,0.121702,0.153907,0.001307
319,2.658333,0.003710,0.125865,-0.010191,-0.991988,-2.881238,0.122042,0.159530,0.001242
320,2.666667,0.004329,0.127595,-0.011000,-0.991756,-2.855655,0.122227,0.165376,0.001206
321,2.675000,0.004408,0.128267,-0.011644,-0.991662,-2.830144,0.122470,0.171286,0.001304
322,2.683333,0.003132,0.129648,-0.010803,-0.991496,-2.804574,0.122552,0.177466,0.001196
323,2.691667,-0.000033,0.130437,-0.012462,-0.991378,-2.778794,0.122645,0.183283,0.001287
324,2.700000,0.015860,0.130202,-0.004655,-0.991350,-2.752866,0.122174,0.188921,0.001509
325,2.708333,-0.008080,0.132876,-0.012774,-0.991017,-2.726618,0.123505,0.195159,0.001449
326,2.716667,0.001539,0.133787,-0.011468,-0.990943,-2.701160,0.123010,0.201486,0.001211
327,2.725000,0.002757,0.135836,-0.010716,-0.990669,-2.675585,0.123142,0.208012,0.001219
328,2.733333,-0.024042,0.135431,-0.021464,-0.990262,-2.649383,0.124117,0.214001,0.001819
329,2.741667,0.011105,0.136219,-0.006366,-0.990596,-2.623863,0.122797,0.220268,0.001546
330,2.750000,-0.010200,0.138121,-0.013394,-0.990272,-2.597506,0.124263,0.226599,0.001387
331,2.758333,0.011758,0.137061,-0.006242,-0.990473,-2.572054,0.123162,0.232663,0.001539
332,2.766667,-0.009452,0.140198,-0.014158,-0.989977,-2.546108,0.124262,0.239438,0.001408
333,2.775000,-0.004425,0.140355,-0.010720,-0.990033,-2.520944,0.124049,0.246262,0.001137
334,2.783333,-0.005712,0.142027,-0.011842,-0.989775,-2.495595,0.123996,0.252696,0.001251
335,2.791667,-0.010949,0.143999,-0.011411,-0.989451,-2.470081,0.124578,0.259362,0.001249
336,2.800000,-0.012843,0.143458,-0.013075,-0.989487,-2.445293,0.124938,0.265345,0.001402
337,2.808333,-0.006632,0.147897,-0.015370,-0.988861,-2.420482,0.124498,0.271695,0.001450
338,2.816667,-0.007454,0.146946,-0.013389,-0.989026,-2.396017,0.124871,0.278185,0.001250
339,2.825000,-0.008671,0.146498,-0.012930,-0.989089,-2.371576,0.125129,0.284401,0.001334
340,2.833333,-0.010153,0.148227,-0.013511,-0.988809,-2.346903,0.125123,0.291006,0.001238
341,2.841667,0.022950,0.147704,-0.004740,-0.988754,-2.322723,0.123923,0.296688,0.001682
342,2.850000,-0.009340,0.149609,-0.016156,-0.988569,-2.298382,0.125698,0.303542,0.001507
343,2.858333,-0.007706,0.151715,-0.016856,-0.988251,-2.274477,0.125549,0.310240,0.001506
344,2.866667,-0.004860,0.151612,-0.016571,-0.988289,-2.250710,0.125599,0.316765,0.001460
345,2.875000,-0.004215,0.152250,-0.015247,-0.988215,-2.226857,0.125698,0.323090,0.001631
346,2.883333,-0.018761,0.151289,-0.021389,-0.988080,-2.202845,0.125924,0.329886,0.001353
347,2.891667,-0.012453,0.150442,-0.013359,-0.988450,-2.179152,0.126346,0.336402,0.001145
348,2.900000,-0.010826,0.150697,-0.013350,-0.988431,-2.155896,0.126896,0.342930,0.001105
349,2.908333,-0.007736,0.152440,-0.014812,-0.988172,-2.132787,0.126870,0.349041,0.001313
350,2.916667,0.012597,0.151467,-0.016411,-0.988246,-2.110115,0.125423,0.355018,0.001268
351,2.925000,0.012169,0.148561,-0.017322,-0.988677,-2.087048,0.126407,0.361492,0.001886
352,2.933333,0.012839,0.148121,-0.014342,-0.988782,-2.063633,0.126632,0.368033,0.001820
353,2.941667,-0.003634,0.152243,-0.012957,-0.988251,-2.040091,0.127794,0.375021,0.001447
354,2.950000,0.004989,0.152192,-0.014321,-0.988235,-2.017691,0.126948,0.381158,0.001614
355,2.958333,0.008190,0.151224,-0.017437,-0.988312,-1.995180,0.127443,0.387579,0.001963
356,2.966667,0.011382,0.149977,-0.015635,-0.988500,-1.972779,0.127685,0.394201,0.001850
357,2.975000,-0.011498,0.153437,-0.015259,-0.987974,-1.949830,0.128345,0.400995,0.001233
358,2.983333,-0.008397,0.156318,-0.012182,-0.987596,-1.926868,0.128964,0.407948,0.001247
359,2.991667,0.004862,0.153798,-0.011262,-0.988026,-1.904718,0.127774,0.413649,0.001565
360,3.000000,0.015973,0.149140,-0.008944,-0.988647,-1.882437,0.128545,0.420061,0.001648
361,3.008333,0.016081,0.148827,-0.010110,-0.988681,-1.860780,0.128821,0.426434,0.001713
362,3.016667,-0.027980,0.152094,-0.005110,-0.987957,-1.838515,0.128300,0.433307,0.001549
363,3.025000,-0.017851,0.157621,-0.017335,-0.987186,-1.816944,0.129346,0.439745,0.001135
364,3.033333,0.003935,0.156418,-0.006499,-0.987662,-1.795284,0.128580,0.445881,0.001108
365,3.041667,-0.020764,0.150337,0.002207,-0.988414,-1.772825,0.128905,0.452597,0.001150
366,3.050000,-0.004199,0.156054,-0.008333,-0.987704,-1.751653,0.129707,0.458815,0.000927
367,3.058333,-0.011358,0.155457,-0.013647,-0.987683,-1.730508,0.130419,0.465261,0.000954
368,3.066667,0.004800,0.148351,-0.018719,-0.988746,-1.709277,0.129644,0.471081,0.001455
369,3.075000,-0.015454,0.152145,-0.028059,-0.987839,-1.687806,0.130881,0.477918,0.001288
370,3.083333,0.007109,0.155732,-0.005940,-0.987756,-1.667399,0.129901,0.483894,0.000770
371,3.091667,-0.006398,0.156061,-0.020363,-0.987517,-1.645468,0.131525,0.490712,0.001141
372,3.100000,-0.013313,0.152851,-0.023180,-0.987888,-1.624466,0.132111,0.496507,0.001235
373,3.108333,0.005625,0.156523,-0.006421,-0.987638,-1.604545,0.130649,0.502736,0.007180
374,3.116667,0.002040,0.156995,-0.010847,-0.987538,-1.583953,0.130726,0.508712,0.000719
375,3.125000,-0.020073,0.157305,-0.020991,-0.987123,-1.563076,0.131719,0.514625,0.000939
376,3.133333,-0.016698,0.153953,-0.028499,-0.987526,-1.541984,0.132230,0.521795,0.000893
377,3.141667,-0.029848,0.159613,-0.015157,-0.986612,-1.521910,0.132944,0.527211,0.001471
378,3.150000,-0.032677,0.156561,-0.022182,-0.986878,-1.501404,0.132522,0.533127,0.001679
379,3.158333,-0.019023,0.147439,-0.033329,-0.988326,-1.481094,0.133445,0.538282,0.008803
380,3.166667,-0.032338,0.157807,-0.021668,-0.986702,-1.461100,0.132893,0.545437,0.001642
381,3.175000,-0.023396,0.156605,-0.028895,-0.986961,-1.441400,0.133445,0.550984,0.002073
382,3.183333,-0.018330,0.163762,-0.010176,-0.986277,-1.421592,0.133633,0.556991,0.001212
383,3.191667,-0.025079,0.162235,-0.017442,-0.986279,-1.402051,0.133406,0.563191,0.001647
384,3.200000,-0.047266,0.148421,-0.048799,-0.986588,-1.381256,0.133224,0.570621,0.001768
385,3.208333,-0.025191,0.152406,-0.031951,-0.987480,-1.362261,0.131436,0.576245,0.001712
386,3.216667,0.014294,0.167535,0.002590,-0.985759,-1.342949,0.133465,0.580806,0.002126
387,3.225000,-0.010198,0.167358,-0.009461,-0.985798,-1.324138,0.132322,0.587359,0.001558
388,3.233333,0.009786,0.170329,0.005399,-0.985324,-1.304570,0.133360,0.593149,0.001587
389,3.241667,-0.019057,0.167302,-0.010127,-0.985669,-1.285125,0.134233,0.599839,0.001318
390,3.250000,-0.022673,0.165094,-0.010477,-0.985961,-1.266119,0.134464,0.605465,0.001227
391,3.258333,-0.003361,0.166700,0.005406,-0.985987,-1.247183,0.133172,0.611643,0.001189
392,3.266667,0.023843,0.169895,0.025887,-0.984834,-1.228710,0.133619,0.617393,0.007023
393,3.275000,0.004806,0.166671,0.012579,-0.985921,-1.209358,0.133483,0.623702,0.014609
394,3.283333,0.004802,0.170971,0.003761,-0.985257,-1.190469,0.133852,0.628943,0.001557
395,3.291667,0.003332,0.163204,-0.007809,-0.986556,-1.172143,0.133760,0.634817,0.001808
396,3.300000,0.000090,0.167274,-0.004282,-0.985901,-1.153994,0.133552,0.640699,0.001365
397,3.308333,-0.002002,0.166906,-0.003740,-0.985964,-1.135763,0.133440,0.646603,0.001409
398,3.316667,-0.019439,0.167267,-0.010269,-0.985666,-1.117153,0.134599,0.652803,0.001160
399,3.325000,-0.032475,0.163332,-0.002499,-0.986033,-1.098949,0.134574,0.658247,0.001099
400,3.333333,0.001621,0.167133,0.005469,-0.985918,-1.081016,0.133617,0.664084,0.001220
401,3.341667,-0.044975,0.158366,-0.025617,-0.986023,-1.063272,0.131768,0.670446,0.002098
402,3.350000,-0.049457,0.159038,-0.043894,-0.985055,-1.045305,0.133508,0.675542,0.002174
403,3.358333,0.000158,0.166374,0.002350,-0.986060,-1.027378,0.134197,0.681338,0.007530
404,3.366667,0.001424,0.171387,0.003206,-0.985198,-1.009750,0.134312,0.686401,0.001472
405,3.375000,-0.033471,0.160698,-0.038661,-0.985678,-0.992782,0.132969,0.692910,0.002083
406,3.383333,-0.034469,0.159893,-0.031336,-0.986035,-0.975190,0.132834,0.698643,0.001781
407,3.391667,-0.024489,0.157294,-0.030465,-0.986778,-0.956901,0.133820,0.704532,0.001563
408,3.400000,-0.038233,0.160240,-0.023346,-0.986061,-0.940318,0.132624,0.709655,0.001883
409,3.408333,-0.009312,0.170225,-0.012910,-0.985277,-0.923088,0.134523,0.714599,0.001551
410,3.416667,-0.035917,0.168747,-0.025986,-0.984662,-0.905630,0.136077,0.720065,0.001381
411,3.425000,-0.011619,0.171314,-0.016079,-0.985017,-0.888861,0.135076,0.725447,0.001483
412,3.433333,-0.011788,0.170948,-0.017312,-0.985057,-0.872122,0.135240,0.730852,0.001521
413,3.441667,-0.030752,0.168712,-0.025890,-0.984845,-0.855226,0.136342,0.736574,0.001264
414,3.450000,-0.038247,0.168837,-0.027933,-0.984505,-0.838497,0.136713,0.742029,0.001476
415,3.458333,-0.005080,0.170660,-0.012763,-0.985234,-0.821916,0.135359,0.747279,0.001391
416,3.466667,0.003593,0.171562,-0.005214,-0.985153,-0.804581,0.136302,0.752794,0.001472
417,3.475000,-0.003653,0.172109,-0.011911,-0.984999,-0.788574,0.135681,0.757843,0.001510
418,3.483333,-0.028204,0.167396,-0.007459,-0.985458,-0.771548,0.136129,0.762829,0.001444
419,3.491667,-0.032383,0.168975,-0.012087,-0.985014,-0.755077,0.136060,0.767985,0.001407
420,3.500000,0.007447,0.172833,-0.001713,-0.984922,-0.738698,0.137059,0.773695,0.001421
421,3.508333,-0.005699,0.170968,-0.013116,-0.985173,-0.723282,0.136523,0.779094,0.001401
422,3.516667,-0.007614,0.171637,-0.013573,-0.985037,-0.707316,0.136555,0.784519,0.001438
423,3.525000,-0.006251,0.171960,-0.010932,-0.985023,-0.691425,0.136451,0.789476,0.001600
424,3.533333,-0.003698,0.167798,-0.004898,-0.985802,-0.674542,0.138130,0.794729,0.001389
425,3.541667,-0.026623,0.167919,-0.007452,-0.985413,-0.659361,0.136858,0.799532,0.001328
426,3.550000,-0.022820,0.168441,-0.014653,-0.985339,-0.643545,0.137507,0.804418,0.001491
427,3.558333,-0.000960,0.172016,-0.008821,-0.985054,-0.627657,0.137606,0.809821,0.001409
428,3.566667,0.002076,0.171463,-0.006830,-0.985165,-0.612299,0.137545,0.814725,0.001480
429,3.575000,-0.004874,0.169929,0.004454,-0.985434,-0.596904,0.136762,0.819845,0.001406
430,3.583333,-0.007188,0.170577,-0.006517,-0.985296,-0.581926,0.137018,0.824830,0.001450
431,3.591667,-0.020583,0.169670,-0.020565,-0.985071,-0.566620,0.138098,0.829855,0.001446
432,3.600000,-0.022752,0.167528,-0.022713,-0.985343,-0.551438,0.138261,0.834639,0.001472
433,3.608333,-0.033627,0.167600,-0.010068,-0.985230,-0.536253,0.137785,0.839547,0.001504
434,3.616667,-0.021508,0.168736,-0.021313,-0.985196,-0.521234,0.138596,0.844392,0.001349
435,3.625000,-0.034778,0.167487,-0.027473,-0.984878,-0.506189,0.139488,0.849422,0.001188
436,3.633333,-0.035209,0.166881,-0.028113,-0.984947,-0.491209,0.139564,0.854172,0.001196
437,3.641667,-0.021234,0.166371,-0.014990,-0.985721,-0.476233,0.137197,0.859006,0.001250
438,3.650000,-0.033507,0.164283,-0.020883,-0.985623,-0.461757,0.137009,0.864347,0.001676
439,3.658333,-0.021958,0.167042,-0.011279,-0.985641,-0.447297,0.137087,0.868758,0.001392
440,3.666667,-0.024153,0.167254,-0.011452,-0.985552,-0.432922,0.137135,0.873561,0.001454
441,3.675000,-0.009665,0.171436,-0.009787,-0.985099,-0.418753,0.137980,0.878054,0.001609
442,3.683333,0.026799,0.170612,-0.003502,-0.984968,-0.404561,0.139388,0.883492,0.006951
443,3.691667,-0.013540,0.171564,-0.003734,-0.985073,-0.390327,0.137849,0.887408,0.001510
444,3.700000,0.014667,0.172116,-0.005446,-0.984953,-0.376574,0.139653,0.892175,0.002348
445,3.708333,-0.000578,0.169984,0.009800,-0.985398,-0.362496,0.138787,0.896980,0.006838
446,3.716667,-0.005584,0.169248,-0.019266,-0.985369,-0.348105,0.140731,0.901118,0.002473
447,3.725000,-0.009400,0.168813,-0.018855,-0.985423,-0.334326,0.140877,0.905927,0.007320
448,3.733333,-0.011103,0.171328,-0.001705,-0.985150,-0.320369,0.138712,0.910206,0.001458
449,3.741667,-0.006231,0.171804,-0.015483,-0.984990,-0.307175,0.139405,0.914699,0.001467
450,3.750000,-0.031389,0.162889,-0.041035,-0.985291,-0.294325,0.140382,0.918792,0.006511
451,3.758333,-0.021790,0.167535,-0.020925,-0.985403,-0.279920,0.138884,0.923738,0.001434
452,3.766667,-0.021396,0.169186,-0.007426,-0.985324,-0.267774,0.139153,0.927766,0.006048
453,3.775000,-0.026125,0.168777,0.001028,-0.985308,-0.253208,0.141019,0.932867,0.012051
454,3.783333,-0.028508,0.164581,-0.023973,-0.985660,-0.240100,0.143167,0.937545,0.017810
455,3.791667,-0.051575,0.168320,-0.011453,-0.984316,-0.226307,0.141865,0.941642,0.023317
456,3.800000,-0.036894,0.170715,-0.022871,-0.984364,-0.213070,0.142259,0.945828,0.029631
457,3.808333,-0.038239,0.158240,-0.007357,-0.986633,-0.200851,0.141249,0.951019,0.036197
458,3.816667,-0.025412,0.170188,-0.012770,-0.985001,-0.187265,0.139939,0.954029,0.001303
459,3.825000,-0.025950,0.168692,-0.022835,-0.985063,-0.174534,0.140266,0.958163,0.001442
460,3.833333,-0.043185,0.165522,-0.016667,-0.985119,-0.162832,0.142166,0.962402,0.001825
461,3.841667,-0.024359,0.168581,-0.006356,-0.985366,-0.149757,0.141207,0.966505,0.001817
462,3.850000,-0.027645,0.166507,-0.011272,-0.985588,-0.138046,0.141343,0.971211,0.001416
463,3.858333,-0.025245,0.170223,-0.032589,-0.984543,-0.124849,0.142948,0.975141,0.001640
464,3.866667,-0.024407,0.166952,-0.035340,-0.985029,-0.112479,0.142429,0.979386,0.001649
465,3.875000,-0.035423,0.167027,-0.025702,-0.984981,-0.099472,0.141460,0.982793,0.001412
466,3.883333,-0.009449,0.170138,-0.023101,-0.985104,-0.087565,0.142979,0.986809,0.002207
467,3.891667,-0.026628,0.170426,-0.005440,-0.984996,-0.075153,0.142043,0.990876,0.001787
468,3.900000,-0.035220,0.169787,-0.009674,-0.984804,-0.063222,0.142346,0.995372,0.001382
469,3.908333,-0.026799,0.167330,-0.018044,-0.985371,-0.051161,0.141274,0.999658,0.001572
470,3.916667,-0.034055,0.170623,-0.018871,-0.984567,-0.038942,0.141428,1.003090,0.001358
471,3.925000,-0.020476,0.170096,-0.011861,-0.985143,-0.027776,0.142669,1.006756,0.001773
472,3.933333,-0.024101,0.174031,-0.004320,-0.984436,-0.015956,0.142398,1.011238,0.001750
473,3.941667,-0.021416,0.171221,-0.030118,-0.984539,-0.004667,0.143898,1.015074,0.001716
474,3.950000,-0.028757,0.165281,-0.038935,-0.985058,0.006727,0.143640,1.018779,0.001559
475,3.958333,-0.010991,0.174351,-0.026953,-0.984253,0.018535,0.143421,1.022324,0.001732
476,3.966667,-0.024386,0.173941,-0.004560,-0.984444,0.030168,0.142860,1.026535,0.001690
477,3.975000,-0.034081,0.170657,-0.010339,-0.984687,0.041408,0.143306,1.030352,0.001424
478,3.983333,-0.045574,0.166564,-0.019352,-0.984787,0.052800,0.143388,1.033928,0.001316
479,3.991667,-0.040024,0.167639,-0.018734,-0.984857,0.064082,0.143090,1.037705,0.001350
480,4.000000,-0.037224,0.172456,-0.015105,-0.984198,0.075651,0.142682,1.041501,0.001711
481,4.008333,-0.023791,0.168013,-0.032411,-0.984965,0.085528,0.144922,1.044787,0.001639
482,4.016667,-0.044657,0.168147,-0.016197,-0.984617,0.096867,0.143685,1.048694,0.001360
483,4.025000,-0.027414,0.169236,-0.017172,-0.985045,0.107737,0.142674,1.052789,0.001490
484,4.033333,-0.022199,0.171175,-0.035587,-0.984348,0.118913,0.144151,1.056220,0.001594
485,4.041667,-0.048216,0.167185,-0.017468,-0.984591,0.128841,0.143961,1.059673,0.001422
486,4.050000,-0.042209,0.170183,-0.014885,-0.984396,0.139553,0.143587,1.063463,0.001530
487,4.058333,-0.049278,0.167515,-0.019228,-0.984449,0.149941,0.143859,1.066626,0.001316
488,4.066667,-0.048585,0.169838,-0.013263,-0.984184,0.160146,0.144921,1.070109,0.001410
